TP	0.0000 0.0000 1 0 0 0 0 0 0 0 7 0.7778 4 4 4 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.1416 0 0 0 0 0 0 0 0 8 0.8889 4 4 4 0 0 0 0 0.359 0.641 0.0 0 1
TP	0.0000 0.1950 0 0 0 0 0 0 0 0 9 1.0000 7 7 7 0 0 0 0 0.0 1.0 0.0 0 1

TP	1.0000 0.6236 1 1 0 0 0 0 0 0 1 0.1429 33 30 27 0 0 0 0 0.105 0.835 0.06 3 4
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.2857 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.1229 0.5667 0 0 0 0 0 0 0 0 3 0.4286 21 21 21 0 0 0 0 0.16 0.775 0.065 2 4
TP	0.0000 0.3709 0 0 0 0 0 0 0 0 4 0.5714 6 6 6 0 0 0 0 0.212 0.788 0.0 1 2
TP	0.0000 0.4998 0 0 0 0 0 0 0 0 5 0.7143 13 10 10 0 0 0 0 0.0 1.0 0.0 0 2
TP	0.0000 0.4223 0 0 0 0 0 0 0 0 6 0.8571 14 13 13 0 0 0 0 0.0 0.944 0.056 0 3
TP	0.0000 0.1331 1 0 0 1 0 0 0 0 7 1.0000 4 4 4 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 1 0 1 0 0 0 0 1 1.0000 49 49 48 0 0 0 0 0.0 0.915 0.085 2 1

TP	1.0000 1.0000 0 0 0 1 0 0 0 0 1 1.0000 28 25 23 0 0 0 0 0.074 0.773 0.153 1 3

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 41 33 32 0 0 0 0 0.04 0.758 0.202 6 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 12 12 0 0 0 0 0.186 0.619 0.195 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 14 14 0 0 0 0 0.049 0.76 0.19 3 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.0 0.7 0.3 0 0

TP	1.0000 1.0000 0 0 1 0 0 0 0 0 1 1.0000 31 31 29 0 0 0 0 0.083 0.869 0.048 3 3

TP	1.0000 1.0000 0 0 0 0 0 0 1 0 1 1.0000 5 5 5 0 0 0 0 0.0 1.0 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 18 18 17 0 0 1 0 0.0 0.842 0.158 2 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 5 5 5 0 1 1 0 0.0 0.653 0.347 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 12 12 12 0 0 0 0 0.177 0.823 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.301 0.485 0.214 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 8 8 8 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 5 4 4 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 20 20 20 0 0 0 0 0.078 0.922 0.0 1 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 14 14 0 0 0 0 0.0 0.727 0.273 3 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 20 19 19 0 0 0 0 0.057 0.943 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 11 10 10 0 0 0 0 0.0 0.828 0.172 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 1 1 1.0000 95 50 46 0 0 0 0 0.019 0.756 0.226 11 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 4 4 4 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 4 4 4 0 1 0 0 0.0 0.471 0.529 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 5 5 5 0 0 0 0 0.0 0.706 0.294 1 1

TP	1.0000 1.0000 1 0 0 0 0 0 0 1 1 1.0000 19 19 19 0 1 1 0 0.028 0.704 0.268 3 1

TP	1.0000 0.9762 0 0 0 0 0 0 0 0 1 0.5000 14 13 13 0 0 0 0 0.081 0.812 0.107 2 3
TP	0.0000 0.2167 0 0 0 0 0 0 0 0 2 1.0000 3 3 3 0 1 1 0 0.0 0.264 0.736 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 13 12 12 0 0 0 0 0.0 1.0 0.0 0 1

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 15 15 15 0 0 0 0 0.0 0.906 0.094 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 20 17 17 0 0 0 0 0.0 0.836 0.164 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 20 18 18 0 0 0 0 0.0 1.0 0.0 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 11 11 11 0 0 0 0 0.113 0.833 0.053 2 3

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 1 1 0 0.0 0.107 0.893 2 0

TP	0.0000 0.0000 0 0 0 0 0 0 0 0 1 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 1 0 0 0 0 0 1 1.0000 13 12 12 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 1 0 0 0 0 0 1 1.0000 4 4 4 0 0 0 0 0.0 0.686 0.314 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 20 19 19 0 0 0 0 0.0 0.705 0.295 4 1

TP	1.0000 1.0000 0 0 0 0 1 0 0 0 1 1.0000 20 19 19 0 0 0 0 0.062 0.937 0.0 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 7 7 7 0 0 0 0 0.0 0.597 0.403 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 1 1 1.0000 11 11 11 0 0 0 0 0.0 0.857 0.143 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 0.5000 5 5 5 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 1.0000 2 2 2 0 0 1 0 0.0 0.239 0.761 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 9 8 8 0 0 0 0 0.102 0.898 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 9 9 9 0 0 0 0 0.0 0.838 0.162 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 9 9 8 0 1 0 0 0.0 0.482 0.518 2 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 20 18 17 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 33 29 28 0 0 0 0 0.049 0.91 0.04 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 18 18 18 0 0 0 0 0.0 1.0 0.0 2 0

TP	1.0000 0.8909 0 0 0 0 0 0 0 0 1 0.2500 16 16 15 0 0 0 0 0.0 0.772 0.228 2 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.5000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 3 0.7500 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.4542 0 0 0 0 0 0 0 0 4 1.0000 5 5 5 0 0 1 0 0.0 0.556 0.444 2 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 0.5000 7 7 7 0 0 0 0 0.0 0.763 0.237 1 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 0.4727 0 0 0 0 0 0 0 0 1 0.3333 8 8 8 0 0 0 0 0.0 0.574 0.426 2 0
TP	0.0000 0.8812 0 0 0 0 0 0 0 0 2 0.6667 16 15 14 0 0 0 0 0.0 0.943 0.057 1 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 3 1.0000 1 1 1 0 1 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 0 0 0 0.0 0.253 0.747 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.0 0.8 0.2 1 0

TP	1.0000 1.0000 0 0 0 1 0 0 0 0 1 1.0000 20 18 18 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 13 13 13 0 0 0 0 0.134 0.758 0.108 0 2

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 54 46 45 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 0.4716 1 0 0 0 0 0 0 0 1 0.2000 8 8 8 0 0 1 0 0.151 0.724 0.125 0 0
TP	0.0000 0.4740 0 0 0 0 0 0 0 0 2 0.4000 5 5 5 0 0 0 0 0.0 0.283 0.717 3 0
TP	0.0000 0.1753 0 0 0 0 0 0 0 0 3 0.6000 2 2 2 0 1 1 0 0.0 0.239 0.761 1 0
TP	0.0000 0.4840 0 0 0 0 0 0 0 0 4 0.8000 3 3 3 0 0 0 0 0.0 0.4 0.6 0 0
TP	0.0000 0.5366 1 0 0 0 0 0 0 0 5 1.0000 7 7 7 0 0 0 0 0.0 0.853 0.147 1 1

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 12 12 12 0 0 0 0 0.0 0.917 0.083 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 8 8 8 0 0 0 0 0.0 0.942 0.058 1 0

TP	1.0000 0.9766 1 1 0 0 0 0 0 0 1 0.3333 30 24 23 0 0 0 0 0.088 0.842 0.069 3 2
TP	0.0000 0.1256 0 0 0 0 0 0 0 0 2 0.6667 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.1169 0.2875 0 0 0 0 0 0 0 0 3 1.0000 3 3 3 0 0 0 0 0.16 0.123 0.717 1 1

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 29 27 27 0 0 0 0 0.066 0.867 0.066 4 5

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 9 9 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 0.9366 1 0 0 0 0 0 0 0 1 0.5000 10 10 10 0 0 0 0 0.0 1.0 0.0 0 1
TP	0.0000 0.3503 0 0 0 0 0 0 0 0 2 1.0000 3 3 3 0 0 0 0 0.298 0.702 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 9 8 8 0 0 0 0 0.0 1.0 0.0 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 25 21 21 0 0 0 0 0.0 1.0 0.0 0 2

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 12 12 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 2 2 2 0 0 0 0 0.0 0.4 0.6 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 18 16 16 0 0 0 0 0.0 0.761 0.239 3 0

TP	1.0000 0.2813 0 0 0 0 0 0 0 0 1 0.0909 13 13 13 0 0 0 0 0.119 0.639 0.242 1 1
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.1818 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.2870 0 0 0 1 0 0 0 0 3 0.2727 10 10 10 0 0 0 0 0.193 0.807 0.0 0 1
TP	0.0000 0.3266 0 0 0 0 0 0 0 0 4 0.3636 10 10 10 0 0 0 0 0.0 1.0 0.0 1 1
TP	0.0000 0.2185 0 0 0 0 0 0 0 0 5 0.4545 7 7 7 0 0 0 0 0.376 0.529 0.094 2 2
TP	0.0000 0.5899 0 0 0 0 0 0 0 0 6 0.5455 7 7 7 0 0 0 0 0.0 0.847 0.153 1 1
TP	0.0000 0.6908 0 0 0 0 0 0 0 0 7 0.6364 17 15 15 0 0 0 0 0.0 0.801 0.199 1 2
TP	0.0000 0.5028 0 0 0 0 0 0 0 0 8 0.7273 8 8 8 0 0 0 0 0.0 0.845 0.155 1 1
TP	0.0000 0.1357 1 0 0 0 0 0 0 0 9 0.8182 5 5 5 0 0 0 0 0.0 0.753 0.247 1 0
TP	0.0000 0.1792 0 0 0 0 0 0 0 0 10 0.9091 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.1279 1 0 0 0 0 0 0 0 11 1.0000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 1

TP	1.0000 1.0000 1 1 0 0 0 0 0 0 1 1.0000 71 59 58 0 0 1 0 0.059 0.86 0.081 5 3

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 10 10 10 0 0 0 0 0.0 0.909 0.091 2 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 1 1 1.0000 30 28 27 0 0 0 0 0.046 0.88 0.074 3 2

TP	1.0000 1.0000 1 0 1 0 0 0 0 0 1 1.0000 18 17 16 0 0 0 0 0.092 0.908 0.0 2 1

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 11 11 11 0 0 0 0 0.0 0.913 0.087 1 2

TP	1.0000 0.5036 0 0 0 0 0 0 0 0 1 0.3333 8 8 8 0 0 0 0 0.0 0.803 0.197 1 1
TP	0.0000 0.6777 0 0 0 0 0 0 0 0 2 0.6667 11 9 9 0 0 0 0 0.0 0.69 0.31 0 0
TP	0.0000 0.5358 0 0 0 0 0 0 0 0 3 1.0000 8 8 8 0 0 0 0 0.074 0.926 0.0 0 1

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 17 17 17 0 0 0 0 0.103 0.721 0.176 1 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 14 14 14 0 0 0 0 0.0 0.84 0.16 1 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 19 19 19 0 0 0 0 0.095 0.817 0.087 1 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 1 1 0 0.0 0.244 0.756 1 0

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 8 8 8 0 0 0 0 0.223 0.777 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 36 34 33 0 0 0 0 0.032 0.842 0.126 3 3

TP	1.0000 1.0000 0 1 0 1 0 0 0 0 1 1.0000 16 16 16 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 0.7644 0 0 0 0 0 0 0 0 1 0.5000 12 11 11 0 0 0 0 0.067 0.853 0.08 1 0
TP	0.0000 0.6447 0 0 0 0 0 0 0 0 2 1.0000 4 4 4 0 0 0 0 0.474 0.526 0.0 0 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 1 1 1.0000 55 51 50 0 0 0 0 0.016 0.808 0.176 4 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 0.5000 11 11 11 0 0 0 0 0.0 0.833 0.167 0 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 12 12 11 0 0 0 0 0.0 0.81 0.19 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 21 21 21 0 0 0 1 0.023 0.724 0.253 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 16 14 14 0 0 0 0 0.0 0.758 0.242 1 2

TP	0.0000 0.0000 0 0 0 0 0 0 0 0 1 1.0000 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 25 17 17 0 1 0 0 0.0 0.684 0.316 3 0

TP	1.0000 1.0000 1 0 0 0 0 0 1 0 1 1.0000 7 7 7 0 0 0 0 0.0 0.894 0.106 0 0

TP	1.0000 1.0000 1 1 0 0 0 0 1 1 1 1.0000 54 48 48 0 0 0 0 0.085 0.915 0.0 2 1

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 18 16 16 0 0 0 0 0.0 0.81 0.19 2 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 15 15 14 0 0 0 0 0.0 0.886 0.114 0 0

TP	1.0000 0.9927 0 0 0 0 0 0 0 0 1 0.5000 21 17 17 0 0 0 0 0.0 1.0 0.0 0 1
TP	0.0000 0.1206 0 0 0 0 0 0 0 0 2 1.0000 3 3 3 0 1 1 0 0.0 0.385 0.615 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 5 5 5 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 10 10 10 0 0 0 0 0.0 0.692 0.308 1 1

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 10 9 8 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 1 0 0 0 1 0 1 0.5000 26 26 25 0 0 0 0 0.055 0.945 0.0 1 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 0.2741 1 0 0 0 0 0 0 0 1 0.2500 7 7 7 0 0 0 0 0.0 0.791 0.209 1 0
TP	0.0000 0.4996 0 0 0 0 0 0 0 0 2 0.5000 5 5 5 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.6060 0 0 0 0 0 0 0 0 3 0.7500 9 9 9 0 0 0 0 0.0 0.779 0.221 2 0
TP	0.0000 0.7636 0 0 0 0 0 0 0 0 4 1.0000 12 12 12 0 0 0 0 0.059 0.941 0.0 2 0

TP	1.0000 0.6938 0 0 0 0 0 0 0 0 1 0.2000 21 17 15 0 0 0 0 0.044 0.956 0.0 1 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.4000 2 2 2 0 0 0 0 0.0 0.303 0.697 0 0
TP	0.0000 0.4193 0 0 0 0 0 0 0 0 3 0.6000 8 8 8 0 0 0 0 0.168 0.63 0.202 1 0
TP	0.0000 0.4224 0 0 0 0 0 0 0 0 4 0.8000 9 9 9 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.4054 0 0 0 0 0 0 0 0 5 1.0000 8 8 8 0 0 0 0 0.0 0.857 0.143 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 1 0 1 1.0000 18 16 16 0 0 0 0 0.0 0.898 0.102 1 0

TP	1.0000 0.6797 0 0 0 0 0 0 0 0 1 0.2500 5 5 5 0 0 0 0 0.0 0.62 0.38 0 0
TP	0.4781 0.6847 0 0 0 0 0 0 0 0 2 0.5000 6 6 6 0 0 0 0 0.0 0.769 0.231 0 0
TP	0.0000 0.5555 1 0 0 0 0 0 0 0 3 0.7500 8 8 8 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.2484 1 0 0 0 0 0 0 0 4 1.0000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 0.5000 20 20 20 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 20 19 18 0 0 0 0 0.0 1.0 0.0 2 0

TP	1.0000 0.9371 1 0 0 0 0 0 0 0 1 0.3333 10 10 10 0 0 0 0 0.0 0.735 0.265 4 0
TP	0.1331 0.3863 0 0 0 0 0 0 0 0 2 0.6667 4 4 4 0 0 0 0 0.0 0.69 0.31 1 0
TP	0.2865 0.4768 0 0 0 0 0 0 0 0 3 1.0000 2 2 2 0 0 0 0 0.0 0.256 0.744 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 13 13 13 0 0 0 0 0.0 0.578 0.422 3 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.216 0.784 0.0 0 0

TP	0.0000 0.0000 1 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 31 29 29 0 1 0 0 0.082 0.792 0.127 2 1

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 7 5 5 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 1 0 0 0 0 1 1.0000 18 16 16 0 0 0 0 0.098 0.902 0.0 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 13 13 12 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 3 3 3 0 0 0 0 0.353 0.647 0.0 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 6 6 6 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 9 9 9 0 0 0 1 0.286 0.621 0.093 0 1

TP	1.0000 0.8833 0 0 0 0 0 0 0 0 1 0.2000 139 123 116 0 0 0 1 0.024 0.878 0.098 12 3
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.4000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.1349 0.5365 0 0 0 0 0 0 0 0 3 0.6000 17 16 15 0 0 0 0 0.0 0.938 0.062 1 1
TP	0.1177 0.4039 0 0 0 0 0 0 0 0 4 0.8000 9 8 8 0 0 0 0 0.088 0.794 0.117 2 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 5 1.0000 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0

TP	1.0000 1.0000 1 0 0 1 0 0 0 0 1 1.0000 12 12 12 0 0 0 0 0.0 0.711 0.289 1 0

TP	1.0000 1.0000 1 0 0 0 0 0 0 0 1 1.0000 9 9 9 0 0 0 0 0.0 1.0 0.0 1 0

TP	1.0000 1.0000 0 0 0 0 0 0 0 0 1 1.0000 11 11 10 0 0 0 0 0.0 0.679 0.321 3 0

TP	1.0000 0.6827 1 0 0 1 0 0 0 0 1 0.1429 23 21 21 0 0 0 0 0.058 0.818 0.124 2 2
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 2 0.2857 1 1 1 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.4135 0 0 0 0 0 0 0 0 3 0.4286 4 4 4 0 0 0 0 0.0 0.476 0.524 2 0
TP	0.1714 0.4565 0 0 0 0 0 0 0 0 4 0.5714 4 4 4 0 0 0 0 0.0 1.0 0.0 0 0
TP	0.0000 0.0000 0 0 0 0 0 0 0 0 5 0.7143 1 1 1 0 0 0 0 0.0 0.25 0.75 0 0
